GENDER_ENC,PARTNER_ENC,DEPENDENTS_ENC,PHONESERVICE_ENC,PAPERLESS_ENC,ML_NO,ML_YES,IS_DSL,IS_FIBER,OS_NO,OS_YES,OB_NO,OB_YES,DP_NO,DP_YES,TS_NO,TS_YES,STV_NO,STV_YES,SM_NO,SM_YES,CONTRACT_ONE_YEAR,CONTRACT_TWO_YEAR,PM_MAILED,PM_BANK_TRANSFER,PM_CREDIT_CARD,BUCKET_0_12,BUCKET_13_24,BUCKET_25_48,BUCKET_49_60,AVG_MONTHLY_CHARGE,CLV_ESTIMATE,HIGH_MONTHLY_CHARGE,HAS_LONG_TENURE,TENURE_ZSCORE,MONTHLYCHARGES_ZSCORE,TOTALCHARGES_ZSCORE,CHURN_ENC
0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,77.326086957,1725,0,0,-0.3838215653,0.33908797,-0.2226957907,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.96484375,1292.8,0,1,1.286562064,-1.482358802,-0.4436047048,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,20.535964912,1117.2,0,0,1.001374616,-1.502301649,-0.4908966381,0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,70.45,70.45,0,0,-1.280124976,0.187854707,-0.9762124571,1
0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,89.245138889,6339.6,1,1,1.612490578,0.772844911,1.827422752,0
0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,70.45625,569.2,0,0,-0.9949375274,0.2111213628,-0.7586342715,1
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,97.889344262,6164.05,1,1,1.164338872,1.204939948,1.626961422,0
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,82.64140625,5395.2,1,1,1.286562064,0.6482021119,1.326004735,0
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24.735211268,1700.45,0,1,1.571749513,-1.357716002,-0.2325335716,0
0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,98.718461538,6438.25,1,1,1.327303129,1.138463789,1.823474404,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,20.45,58.8,0,0,-1.198642848,-1.502301649,-0.9802269775,0
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45.65,45.65,0,0,-1.280124976,-0.6364496714,-0.9871531282,1
1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,64.331666667,1935,0,0,-0.09863411628,-0.009911867646,-0.1558827003,0
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,71.426666667,1042.5,0,0,-0.7097500784,0.1562785312,-0.5346372648,0
0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,70.54375,548.4,0,0,-0.9949375274,0.1247023554,-0.7583254623,0
1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,93.642857143,665,1,0,-1.035678592,1.003849565,-0.7181140843,1
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,113.293571429,7570.5,1,1,1.531008449,1.440930314,2.491318557,0
1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,84.116935484,5338.2,1,1,1.205079936,0.7080306554,1.293447415,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.916666667,118.2,0,0,-1.076419656,-1.498977841,-0.9572206872,0
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,82.342857143,1132.6,1,0,-0.7504911425,0.5351926406,-0.4987271587,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,82.815909091,1851.3,1,0,-0.4245626294,0.6432163999,-0.2035275584,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19.086363636,443.3,0,0,-0.4245626294,-1.484020706,-0.82205046,0
1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,64,1028,0,0,-0.6690090143,-0.01822138759,-0.5555480637,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,25.16,257,0,0,-0.9134553991,-1.299549363,-0.8962970307,0
0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,58.811538462,728,0,0,-0.7912322067,-0.2924355457,-0.6700060122,0
0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,79.6175,1648,1,0,-0.5060447577,0.5850497603,-0.3048169976,1
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,67.6,139.4,0,0,-1.239383912,0.1629261472,-0.9476476,0
1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,74.683962264,3916.7,0,0,0.8384103589,0.3025260822,0.7389142052,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,21.263636364,226.6,0,0,-0.872714335,-1.46906357,-0.9041054935,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.760144928,1373.1,0,1,1.490267385,-1.492330226,-0.4057976275,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,68.25,283.6,0,0,-1.157901784,0.2028118429,-0.8868562902,1
1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,86.867361111,6411.6,1,1,1.612490578,0.8060829908,1.751896828,0
1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,45.710344828,2627.4,0,0,1.04211568,-0.6480829993,0.1623011325,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0875,326.4,0,0,-0.6690090143,-1.475711186,-0.8655043353,0
1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,82.308139535,3622.75,1,0,0.4309997175,0.6465402079,0.5540698018,0
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,121.4,208.8,1,0,-1.239383912,1.316287515,-0.9001792043,1
1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,84.410714286,1147.3,1,0,-0.7504911425,0.5700926244,-0.4859556898,0
0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,94.343396226,5027.05,1,0,0.8384103589,0.9988638535,1.198576797,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,20.4546875,657.6,0,0,-0.017151988,-1.470725474,-0.7185331826,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.947058824,839.8,0,0,0.06433014028,-1.332787443,-0.6631019194,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,76.38,1116.75,0,0,-0.7097500784,0.3208070261,-0.501859367,1
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,71.942857143,535.15,0,0,-1.035678592,0.3872831856,-0.785125695,1
0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,103.95,1580.25,1,0,-0.7097500784,1.347863691,-0.3194192643,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.524590164,1253.55,0,1,1.164338872,-1.470725474,-0.4549644742,0
0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,29.95,29.95,0,0,-1.280124976,-1.158287524,-0.9940792789,1
0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,45.3,45.3,0,0,-1.280124976,-0.6480829993,-0.9873075329,0
1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,82.83125,676,1,0,-0.9949375274,0.6548497278,-0.7149598182,1
1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,74.342424242,2466.75,0,0,0.02358907614,0.33077845,0.0749963415,0
0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,85.511538462,1030.25,0,0,-0.7912322067,0.480349809,-0.516880732,1
0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24.8,24.8,0,0,-1.280124976,-1.329463635,-0.9963512328,1
1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,51.1925,1036,0,0,-0.5060447577,-0.4320354808,-0.5556142371,0
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,27.383333333,91.2,0,0,-1.198642848,-1.143330388,-0.9710509308,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.830769231,255.45,0,0,-0.7912322067,-1.500639745,-0.8992968921,0
0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,59.4775,2264,0,0,0.3087765251,-0.2724926979,0.04226255933,0
1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,73.798837209,3091.7,0,0,0.4309997175,0.2360499227,0.392650787,0
1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,88.5,546,1,0,-1.076419656,0.8708972463,-0.773038018,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.933333333,1362.75,0,1,1.490267385,-1.497315937,-0.4005258122,0
0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,112.906944444,7898.4,1,1,1.612490578,1.492449338,2.578998331,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.215254237,1138.7,0,0,1.082856744,-1.512273073,-0.4811250306,0
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,95.0825,1931,1,0,-0.5060447577,1.055368589,-0.1683674178,0
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,24.475,578.4,0,0,-0.3430805011,-1.35273029,-0.7481568143,0
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,110.504237288,6569.65,1,0,1.082856744,1.54729217,1.86893554,0
1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,111.689583333,8082,1,1,1.612490578,1.577206442,2.540330999,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.75,20.75,0,0,-1.280124976,-1.464077858,-0.998137915,0
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,99.301851852,2751.3,1,0,-0.2208573087,1.233192316,0.1755137575,0
0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,79.45,1120.7,1,0,-0.7504911425,0.5069402728,-0.5165939806,0
1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,104.302816901,7494.05,1,1,1.571749513,1.354511307,2.25968955,0
1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,79.534615385,1017.9,0,0,-0.7912322067,0.4487736332,-0.5511585605,0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,67.248863636,3029.4,0,0,0.4717407817,0.1346737794,0.2980669204,0
0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,81.359090909,2638.35,0,0,0.02358907614,0.5036164648,0.1771460351,0
1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,58.044444444,3992.4,0,1,1.612490578,-0.3107164896,0.8363876441,0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,79.9,79.9,0,0,-1.280124976,0.5019545609,-0.972043532,1
0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,101.813157895,2025.4,1,0,-0.5467858218,1.389411291,-0.1538974979,1
1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,103.9703125,6556.8,1,1,1.286562064,1.25147326,1.928204861,0
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,42.25,92,0,0,-1.239383912,-0.6248163434,-0.970014214,1
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,25.25,25.25,0,0,-1.280124976,-1.314506499,-0.9961527125,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.429508197,1204.75,0,1,1.164338872,-1.497315937,-0.511344223,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18.622413793,580,0,0,-0.1393751804,-1.489006418,-0.7690455553,0
1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,85.906521739,1996.4,1,0,-0.3838215653,0.7312973113,-0.1356336356,0
0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,60.306140351,3348.75,0,0,1.001374616,-0.2010308263,0.5091601114,0
1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,43.608333333,3258,0,1,1.612490578,-0.6497449033,0.37785,0
1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,57.412121212,3735.6,0,1,1.368044193,-0.2724926979,0.6643367675,0
1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,81.915384615,5473,1,1,1.327303129,0.6448783039,1.341643719,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,78.075,640,0,0,-0.9949375274,0.5052783688,-0.7317458076,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,67.0875,280.6,0,0,-1.157901784,0.1778832831,-0.8889076661,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25.871830986,1757.25,0,1,1.571749513,-1.331125539,-0.1969322748,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.2,20.2,0,0,-1.280124976,-1.482358802,-0.9983805508,0
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,44.8375,200.2,0,0,-1.157901784,-0.4902021204,-0.9281705585,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18.279166667,232.2,0,0,-0.8319732708,-1.510611169,-0.9105243147,0
1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,53.697916667,1214.4,0,0,-0.3430805011,-0.4719211765,-0.4387519878,0
0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,82.120967742,2515.65,1,0,-0.05789305214,0.5435021606,0.1157812224,0
0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,55.2,55.2,0,0,-1.280124976,-0.3190260095,-0.9829400875,1
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,90.771666667,2697,1,0,-0.09863411628,0.8343353586,0.1940423135,0
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,87.388297872,4009.1,1,0,0.5939639741,0.6814401916,0.8046464632,0
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,106.678703704,5832,1,0,0.8791514231,1.435944602,1.534053949,0
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,94.95,4675,1,0,0.7161871665,0.9539924458,1.087096652,0
1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,84.6,84.6,1,0,-1.280124976,0.6581735358,-0.9699700984,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21.7625,1458,0,1,1.612490578,-1.480696898,-0.3160444202,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.206896552,729.35,0,0,-0.1393751804,-1.317830307,-0.6976003259,0
1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,57.05,108.8,0,0,-1.239383912,-0.3456164734,-0.9569559936,1
0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,29.905,296,0,0,-0.9134553991,-1.169920852,-0.875364174,0
1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,72.552777778,1316.7,0,0,-0.587526886,0.2775975224,-0.431164103,0
0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,101.845454545,1045,1,0,-0.872714335,1.003849565,-0.5130647318,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,17.771875,316,0,0,-0.6690090143,-1.497315937,-0.8818491686,0
0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,88.201388889,6235.2,1,1,1.612490578,0.7246496953,1.794269871,0
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,109.420833333,7862.4,1,1,1.612490578,1.475830298,2.468268151,0
0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,77.747560976,3062.7,0,0,0.3495175893,0.329116546,0.3989593191,0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,94.248461538,6136,1,1,1.327303129,0.9839067176,1.695296501,0
0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,56.253846154,712.4,0,0,-0.7912322067,-0.3323212414,-0.6846744524,0
1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,68.35,301.4,0,0,-1.157901784,0.3507212979,-0.8866798278,0
1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,61.751219512,2665,0,0,0.3495175893,0.006707172241,0.1096270949,0
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,71.62,1116,0,0,-0.7097500784,0.3191451221,-0.5333579121,1
1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,48.55,48.55,0,0,-1.280124976,-0.54005924,-0.9858737755,1
1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,102.344047619,4158,1,0,0.3902586534,1.136801885,0.8889955083,0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,90.579411765,4768.5,1,0,0.7569282307,0.9539924458,1.03065073,0
0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,73.575,140.8,0,0,-1.239383912,0.186192803,-0.9423757847,1
1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,40.2,40.2,0,0,-1.280124976,-0.8175972061,-0.9895574289,1
1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,82.290625,2678.4,1,0,-0.017151988,0.628259264,0.1544044384,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.305,198.5,0,0,-0.9134553991,-1.49399213,-0.92212672,0
0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,61.252238806,3989.85,0,1,1.408785257,-0.1744403625,0.8031685903,0
0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,114.887704918,7021.1,1,1,1.164338872,1.671934969,2.084396176,0
1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,115.822,5717.5,1,0,0.7161871665,1.647006409,1.547487152,0
0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,40.275,89.2,0,0,-1.239383912,-0.6713496551,-0.9717567805,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,42.367241379,1305,0,0,-0.1393751804,-0.6580544232,-0.465265469,0
1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,44.066666667,123.45,0,0,-1.198642848,-0.7860210303,-0.9489710683,1
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,104.946153846,1389.7,1,0,-0.7912322067,1.399382715,-0.4054226449,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,86.409649123,5121.45,1,0,1.001374616,0.8326734546,1.165556264,0
0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,49.035483871,1545.35,0,0,-0.05789305214,-0.4968497363,-0.3366905254,0
0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,111.827777778,5098.5,1,0,0.5124818458,1.612106425,1.21271585,0
0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,90.602459016,5374.1,1,1,1.164338872,0.774506815,1.430867539,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,23.905,1245,0,0,0.7161871665,-1.326139827,-0.4800000826,0
0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,105.644736842,1995,1,0,-0.5467858218,1.336230363,-0.1217813342,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18.637288136,1141.65,0,0,1.082856744,-1.510611169,-0.5221966629,1
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24.407746479,1721.75,0,1,1.571749513,-1.347744579,-0.2427904508,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,94.45,1511.2,1,0,-0.6690090143,0.9855686215,-0.3406168147,1
1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,60.528947368,3405.75,0,0,1.001374616,-0.1677927466,0.5147627938,0
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,24.8,24.8,0,0,-1.280124976,-1.329463635,-0.9963512328,1
1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,108.6025,2141,1,0,-0.5060447577,1.404368427,-0.04907880994,0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,70.6,70.6,0,0,-1.280124976,0.192840419,-0.9761462837,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,80.22,427,1,0,-1.11716072,0.6847639996,-0.8303441946,1
